选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231
常用指标,归母净利润,27242512886.45,82320067101.68,64626746712.18,45402962298.1,26847474238.76,86228146421.62,60827552118.51,41695610983.37,24065262374.15,74734071550.75,52876217064.12,35980415090.77,20794882754.55,62717467870.12,44399815583.54,29793908077.83,17244968587.32,52460144378.16,37266174159.97,24653985551.58,13954462085.61,46697285429.81,33827103961.22,22601655085.51,13093770211.16,41206471014.43,30454855385.44,19951025609.22,11221431345.08,35203625263.22,24733552720.33,15764185782.66,8506906678.2,27079360255.74,19983846984.1,11250860929.71,6123119324.13,16718362734.16,12465577764.14,8802637138.02,4889271595.32,15503090276.38,11424637743.71,7888232276.17,4364901720.89,15349804322.27,10693329220.86,7229853849.52,3699386271.72,15136639784.35,11070194524.15,7247944730.16,3593098133.67,13308079612.88,10420059216.87,6995721596.41,2969215795.73,8763145910.23,6569084644.22,4907177141.53,1883994974.93,5051194218.26,4174173993.26,3099757305.23,1265662575.41,4312446124.73,3786951421.67,2790276484.1,1217009471.66,3799480558.51,3144758854.4,2239561076.0,873354083.28,2830831594.36,1590494595.65,849723688.96,536077463.36,1544812417.93,1009007285.32,574069211.31,432449600.74,1118541629.37,702485675.25,480786925.85,369139390.74,820553997.19,515569148.98,349084192.5,261503821.72,586747838.27,354499724.25,252520818.55,217609019.5,376183499.47,309250570.0,238275978.99,206448262.49,328290723.14,223407942.67,249558877.77,215690128.65,146891419.61
常用指标,营业总收入,54702912385.23,172054171890.91,130903889634.88,91093762553.97,51443450583.77,174144069958.24997,123122542625.45,83451164646.53,46484738134.23,150560330316.44998,105315900448.1,70987206095.38,39379301807.75,127553959355.97,89785880318.36,59443518511.24,33187160227.05,109464278563.89,77053154965.96,50721582926.18,28064735731.77,97993240501.21,69574876860.53,45634371275.58,25298492025.94,88854337488.76,63508663046.7,41172681309.94,22480525254.69,77199384110.22,54969266451.42,35251464783.33,18395256845.96,61062756866.16,44487374571.44,25493896745.03,13913411369.3,40155084412.93,27532735151.02,18737617091.82,10250867583.69,33446859045.58,23734319250.48,16185651569.47,8760367928.22,32217213741.08,22173257722.32,14615639258.11,7581739634.14,31070596222.23,22002381371.16,14137431736.59,7165785851.61,26455335152.99,19931438600.48,13264437836.41,6015967741.62,18402355207.3,13642075480.07,9825823427.08,4220589097.94,11633283740.18,9327577784.12,6587266362.78,3039906100.41,9669999065.39,7807202385.78,5546006031.29,2512537167.2,8241685564.11,6486517281.01,4619717309.6,1993496395.46,7237430747.12,4458382249.26,2629088876.42,1587538095.68,4903375765.41,3252383811.75,2013492528.06,1353005869.77,3930564202.57,2580364529.21,1686177749.0,1144018545.84,3009795402.34,2070521111.48,1314118558.09,853431905.86,2402101953.86,1554532689.35,1010782352.89,735224645.92,1838129976.34,1366363003.04,956401891.61,718793418.69,1619202408.97,874826253.68,1113019554.91,891237329.51,629217329.19
常用指标,营业成本,17192223524.71,57370818034.33,41426154052.85,28353948643.16,14433297495.64,54523971452.57,39182396617.66,25936116155.36,13344131153.66,46960889468.54,32235692213.48,21179301470.55,10715598396.54,39748309616.85,27890886105.75,17854026826.97,9185979868.46,34776902467.47,24071862683.13,15697772696.03,8355908409.03,31305130587.56,21532733158.31,13495852844.81,6737757560.91,29812253033.37,20079873444.73,12768899979.57,6484313671.03,25864740879.03,19130125960.59,12370347699.6,6217578453.0,22122749332.71,15850431186.09,9370126828.76,5123258606.74,15889459243.51,9383156947.59,5977493622.96,3048304476.48,11291736359.61,7443208922.79,5037379854.43,2556368078.35,10117335755.93,6859822984.02,4367672274.01,2261820069.27,9282061270.23,5992181828.32,3742695315.77,1795606131.46,7627698585.34,5247248428.45,3467852031.95,1843049067.42,6069573782.22,4362971847.48,2939426779.37,1568403990.91,4472846560.68,3430445852.07,2206793433.07,1244335755.22,3595688001.93,2502215363.92,1641794409.31,808026701.87,2852622959.08,2076192706.61,1476314722.5,771928092.57,2713904695.32,1953519114.49,1271054831.25,714477088.75,2418028449.44,1564133455.24,1055317462.67,682652572.22,2011711744.99,1430921127.71,930599121.28,586333588.5,1522003410.22,1194828205.06,744429218.27,452275167.65,1426663549.62,959777511.92,600118358.62,393885303.59,1189922692.06,838206793.95,554560479.53,380838519.86,1009060743.06,354789488.14,667263204.64,537589581.33,410251605.47
常用指标,净利润,28153831489.89,85310324833.67,66898804746.17,46986681449.24,27774636011.61,89334728025.9,63031462239.55,43176914345.12,24882347326.74,77521476277.8,54827171371.97,37331971189.28,21524725630.16,65376039957.88,46313993773.41,31105364072.66,17952116145.8,55720529956.46,39574961191.11,26206683856.15,14772030035.62,49523329882.4,35850673342.16,23927546476.23,13862853487.24,43970000792.51,32412303335.96,21196527550.11,11915721111.34,37829617756.81,26571354958.67,16921352445.58,9130535753.3,29006423236.0,21361469066.81,12044438696.03,6544833459.07,17930643109.88,13330191781.89,9377202963.15,5212078652.48,16454996625.22,12126789326.87,8364520508.61,4628320416.91,16269371509.83,11375689707.88,7664538017.59,3952933461.0,15964899881.05,11662175309.98,7620914791.31,3773363242.99,14008450702.17,10937979773.7,7348939538.55,3129490790.74,9250323807.62,6930714312.61,5166306192.53,1991291329.64,5339761496.97,4411104477.83,3274562600.07,1344382797.81,4552888944.0,3979795618.2,2928842256.25,1278840567.82,4000759343.11,3304198781.0,2351939273.63,917048744.59,2966052508.95,1669221956.18,893948241.41,561440706.1,1616375200.07,1056601132.65,603117899.92,451416219.94,1169122125.71,734632419.82,502705034.94,383941417.26,854172175.46,538075474.88,364062064.43,271330791.21,608753496.06,369811690.47,262486045.78,225123681.74,391970948.88,320106986.66,246355376.97,213798332.79,342365808.77,223407942.67,255284811.38,215690128.65,146891419.61
常用指标,扣非净利润,27239985194.41,82293107655.25,64680616431.2,45390247623.82,26849883702.9,86240905977.42,60778641454.76,41670097819.99,24051471185.69,74752564425.52,52815640756.86,35947449205.45,20778475545.61,62791872697.72,44393231516.91,29762821731.41,17243064446.83,52581102656.24,37357031229.83,24649117714.43,13969463370.71,47016420742.73,33902100761.01,22672726309.64,13155216731.0,41406909012.08,30534220918.96,20031439180.39,11301721758.13,35585443648.6,24929011158.67,15884168512.98,8510778903.45,27224083628.17,20087008841.63,11279876578.52,6148184676.75,16954689021.77,12545273396.48,8798948190.99,4886287212.46,15616866431.94,11520504950.25,7889895890.08,4366636015.79,15520833325.69,10791417351.21,7249964632.09,3705104468.53,15451527453.0,11316351629.2,7442733784.56,3772853922.13,13401371441.07,10493128641.3,6995444556.93,2967835798.91,8764693473.02,6571525886.8,4908996693.16,1882675946.41,5050226243.98,4174639742.56,3101369957.67,1267754831.01,4308114570.85,3787331086.97,2789528657.62,1216891506.66,3802638842.13,3150349976.75,2246009857.71,872926245.78,2833053304.89,1588937728.74,848272230.67,535335504.43,1497497140.37,950316749.18,604637534.36,449371277.55,1117886088.6,701605938.99,479984464.29,,818807764.73,,349061958.57,261494793.49,585504178.23,353567132.9,252137318.98,,378188507.17,309407926.51,238253299.62,,334872479.88,,,,
常用指标,股东权益合计(净资产),281135886435.69,253959253909.07,265705024872.85,249135586262.75003,268190335170.39,242011315120.6,247688164238.17,228044809649.28,248536768550.53,223656469294.82,225018799759.41,209247480091.96,226463574202.63,204938081263.86,213446576009.85,198456449962.46,214908276449.78,196957506705.34,180814940353.36,167564091731.47,182489767765.58,167720683101.28,154171658125.39,142517887676.14,155734823056.36,141876380228.65,130822045139.33,119606776154.36,129322061398.77,117408487922.53,106157062048.93,96504474570.58,105149681155.38,96019627475.08,88380845274.13,79063250670.46,82453887315.58,75898542854.72,71283503461.07,67353161683.38,70941258989.62,66234170421.29,61918842558.08,63661782189.54,59930148126.96,55311550841.12,50341328571.51,46624176881.22,47453571644.63,44129092273.26,39820367702.19,35779107183.52,38595633055.42,35454036397.25,31991565468.78,28404775233.63,28530620402.03,25403379611.29,23083770116.28,21544955887.15,20540681024.26,18549389694.62,17721770193.44,16737213296.22,15995948192.02,14651565394.21,14215679731.03,13166976369.08,12608007479.04,11503418295.95,10807004733.84,9854634976.47,9285941265.03,8368855770.44,6952899324.33,6219411895.49,5888376793.59,6167852030.37,5415044428.11,5058474356.14,5588295571.74,5162395081.52,4765503347.03,4691837330.75,4600649163.99,4216707746.73,3900474366.13,3817145295.68,3727794494.04,3470524090.93,3231516625.34,3124773172.54,3100472676.31,2874733972.69,2857804350.47,2784052740.78,2751462376.6,2537631703.81,561545403.24,445324325.9,285361855.23,234091527.98
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,26909891269.13,61522204989.35,38196802155.27,13119061031.33,8809195646.38,92463692168.43,44421386217.45,36621833812.63,9187422415.09,66593247721.09,50002007018.66,30387178194.96,5244796293.93,36698595830.03,9405337008.75,-11163941.3,-6876059093.79,64028676147.37,36752297355.92,21719470732.97,-1484892858.66,51669068693.03,25111002819.99,12620963440.03,2303109387.5,45210612632.56,27315401962.03,24086920146.43,1189210084.58,41385234406.72,28221285915.54,17735030962.19,4935500707.47,22153036084.13,22786767198.19,6935360410.36,6108975096.56,37451249647.05,32535332631.69,13603962283.99,7436044334.98,17436340141.72,11423393327.06,4901688343.28,2111633649.4,12632522436.6,7679397243.87,4288743348.5,173915705.72,12655024861.92,9245117959.31,5215024506.91,790228914.27,11921310609.25,7561565324.9,4459709495.33,1339500999.6,10148564689.53,9026937978.3,5327897835.08,3411131919.85,6201476519.57,3964406933.93,1766383110.55,824771903.73,4223937144.19,2077542093.22,548187840.43,-130764695.25,5247488535.74,3068605688.17,1495681406.98,992687155.95,1743303211.38,1548259234.88,685813057.55,380543066.08,2112936898.43,1491329074.85,595359689.6,224920075.54,1693707488.32,883720092.29,436604511.29,242281053.1,975784480.2,372675167.5,-37984534.13,-181383371.87,941706242.08,439378658.54,-33965937.28,9112186.67,434582378.66,,-180120845.05,,42283037.35,-86280877.69,443124645.68,,
常用指标,基本每股收益,21.76,65.66,51.53,36.18,21.38,68.64,48.42,33.19,19.16,59.49,42.09,28.64,16.55,49.93,35.34,23.72,13.73,41.76,29.67,19.63,11.11,37.17,26.93,17.99,10.42,32.8,24.24,15.88,8.93,28.02,19.69,12.55,6.77,21.56,15.91,8.96,4.87,13.31,9.92,7.01,3.89,12.34,9.09,6.28,3.47,12.22,8.51,6.33,3.24,13.25,9.69,6.35,3.46,12.82,10.04,6.74,2.86,8.44,6.33,4.73,1.81,4.87,4.02,3.28,1.34,4.57,4.01,2.96,1.29,4.03,3.33,2.37,0.93,3.0,1.69,0.9,0.57,1.64,1.07,0.61,0.92,2.37,,1.22,,2.09,,1.15,,1.94,,,,1.37,,0.95,,1.59,1.21,1.36,1.17,
