报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,7852215510.26,,,,,,3832687010.15,,3832687010.15,81108504.0,3440304166.61,,,,,,,,,,,34637209.81,7333333640.98,,,,525537416.7,1555826590.24,24655650048.75,,,,,,,,,,,31589910.86,,,,,,,,,,,,858497479.87,,,,,106400165.94,2827722547.68,368905374.27,,105737229.85,,126199978.22,6103987565.49,10529040252.18,35184690300.93,,2950000000.0,,,,,,1224428617.29,,1224428617.29,,1510483960.59,,,482793288.09,162131925.69,,,,,,20034259.51,,,,,,,,,,,,,,534245894.87,39373890.17,6923491836.21,,200000000.0,,,,82988288.99,,,,,,815127966.59,264223.46,,1098380479.04,8021872315.25,,2324338091.0,,,,15130957094.13,332389012.84,10430919.77,,169704702.28,,,6194335473.32,,,23497377267.66,3665440718.02,27162817985.68,35184690300.93,定期报告,未审计,20260408,CNY,合并期末,2026-04-07T19:40:04
20251231,,8873660235.75,,,,,,4033794964.38,,4033794964.38,201053464.47,2885125277.48,,,,,,,,,,33159027.46,33159027.46,6406063056.89,,,,1512253713.48,1128476535.36,25073586275.27,,,,,,,,,,,31589910.86,,,1216638240.45,431769452.06,784868788.39,,,,,784868788.39,,784868788.39,,,,,103903280.22,3089932764.21,306912222.4,,101836800.45,,124350173.85,6021185601.81,10564579542.19,35638165817.46,,3450000000.0,,,,,,1114607056.96,,1114607056.96,,2018511039.57,,,864998109.58,151969210.24,,208765149.75,,,34740105.45,243505255.2,,,,,,,,,,,,,,434544695.26,35927635.25,8314063002.06,,500000000.0,,,,80439118.95,,,,,,775028305.09,238831.33,,1355706255.37,9669769257.43,,2324338091.0,,,,14813896970.58,332389012.84,10430919.77,,169704702.28,,,5507241136.61,,,22493222807.4,3475173752.63,25968396560.03,35638165817.46,定期报告,是,20260408,CNY,合并期末,2026-04-07T19:40:04
20250930,,5886073838.38,,,,,,4314405189.31,,4314405189.31,67000000.0,2618443913.09,,,,,,,,,,,33313966.1,6501853452.93,,,,1224860005.14,1699991412.9,22345941777.85,,,,,,,,23372415.58,,,20000000.0,,,,,,,,,,,,688782933.64,,,,,95455523.85,3218837839.74,210967136.93,,112701375.2,,81810564.95,6383820100.94,10835747890.83,33181689668.68,,1400000000.0,,,,,,1000535851.8,,1000535851.8,,2800111074.08,,,764401745.8,143440693.04,,,,,,18853501.86,,,,,,,,,,,,,,524586309.24,,6651929175.82,,500000000.0,,,,81605418.52,,,,,33569161.85,737761530.85,,,1352936111.22,8004865287.04,,2324338091.0,,,,14602523554.89,332389012.84,,,101916353.83,,,5200350168.71,,,21896739155.59,3280085226.05,25176824381.64,33181689668.68,定期报告,未审计,20251016,CNY,合并期末,2025-10-15T17:52:03
20250630,,6733197014.76,,,,,,3100219909.03,,3100219909.03,287660374.0,2062960342.9,,,,,,,,,,27753814.9,27753814.9,6012657314.86,,,,940284421.85,2066949195.53,21231682387.83,,,,,,,,16774766.17,,,20000000.0,,,853646537.32,351494689.71,502151847.61,,,,,502151847.61,,502151847.61,,,,,104001314.06,3638992892.7,96411015.78,,94655196.01,,67047762.25,6529873449.66,11069908244.24,32301590632.07,,1800000000.0,,,,,,796942485.26,,796942485.26,,3090796470.54,,,628498879.92,114473802.21,,,,,11555459.76,11555459.76,,,,,,,,,,,,,,524248659.86,,6966515757.55,,500000000.0,,,,86110560.28,,,,,27680809.15,769365848.9,,,1383157218.33,8349672975.88,,2324338091.0,,,,14576300985.6,332389012.84,,,101916353.83,,,4440355570.34,,,21110521987.93,2841395668.26,23951917656.19,32301590632.07,定期报告,未审计,20250806,CNY,合并期末,2025-08-05T18:24:02
20250331,,7464822161.66,,,2904275394.16,,,2016723248.42,,2016723248.42,57983137.2,1620702771.21,,,,,,,,,,,27858960.74,5794333168.83,,,,50700000.0,416524921.65,20353923763.87,,,,,,,,,,,20000000.0,,,,,,,,,,,,519331704.44,,,,,109726763.82,3744887775.61,317906777.31,,82110922.94,,49534713.21,5808966439.24,10652465096.57,31006388860.44,,1500000000.0,,,,,,614825719.44,,614825719.44,,3236831652.94,,,455709846.22,92762712.75,,,,,,12703588.96,,,,,,,,,,,,,,320022579.9,,6232856100.21,,699500000.0,,,,92196401.6,,,,,28674579.24,561107902.2,,,1381478883.04,7614334983.25,,2324338091.0,,,,14550078416.31,332389012.84,,,101916353.83,,,4139132096.23,,,20783075944.53,2608977932.66,23392053877.19,31006388860.44,定期报告,未审计,20250422,CNY,合并期末,2025-04-21T17:14:04
20241231,,8797388047.45,,,,,,2275297346.91,,2275297346.91,,1240263558.69,,,,,,,,,,26771176.77,26771176.77,5425282266.87,,,,50700000.0,391214203.61,18206916600.3,,,,,,,,,,,20000000.0,,,821293176.49,284199856.45,537093320.04,,,,,537093320.04,,537093320.04,,,,,101460016.78,4122991605.44,260453211.4,,110533596.48,,49695710.93,5150347975.22,10352575436.29,28559492036.59,,1800000000.0,,,,,,735374655.35,,735374655.35,,903471386.47,,,706869223.3,106821037.31,,,,,13603398.6,13603398.6,,,,,,,,,,,,,,122074798.41,,4388214499.44,,898900000.0,,,,81144259.11,,,,,24081641.01,515189492.15,,,1519315392.27,5907529891.71,,2324338091.0,,,,14523855847.02,332389012.84,,,101916353.83,,,3633237900.94,,,20250959179.95,2401002964.93,22651962144.88,28559492036.59,定期报告,是,20260408,CNY,合并期末,2025-02-28T19:20:07
20240930,,9037984054.93,,,,,,1003937126.33,,1003937126.33,451000.0,2212998046.1,,,,,,,,,,,26135787.4,3895896902.67,,,,50700000.0,352465168.25,16580568085.68,,,,,,,,,,,20000000.0,,,,,,,,,,,,412996101.01,,,,,103633864.36,4430592757.4,78163521.69,,110909564.52,,15380143.05,5308673570.15,10480349522.18,27060917607.86,,2200000000.0,,,,,,649004552.77,,649004552.77,,15000000.0,,,530185919.78,49914698.79,,,,,,3377610.31,,,,,,,,,,,,,,25865433.86,900000.0,3474248215.51,,998600000.0,,,,76607331.24,,,,,25573378.08,466045610.78,,,1566826320.1,5041074535.61,,2324338091.0,,,,14501874249.98,332389012.84,,,52814181.48,,,3277067908.08,,,19823705417.7,2196137654.55,22019843072.25,27060917607.86,定期报告,未审计,20241016,CNY,合并期末,2024-10-15T17:50:06
20240630,,7441719067.89,,,,,,1403652169.12,,1403652169.12,103572225.94,3089793860.99,,,,,,,,,,29077802.99,29077802.99,2455368076.31,,,,50700000.0,212091478.47,14785974681.71,,,,,,,,,,,20000000.0,,,651339881.77,244275052.96,407064828.81,,,,,407064828.81,,407064828.81,,,,,46623866.07,4221497434.52,465356737.63,,118755061.83,,14281707.1,4253891513.3,9547471149.26,24333445830.97,,400000000.0,,,,,,830055951.86,,830055951.86,,15000000.0,,,461447363.16,78584514.51,,,,,2669599.61,2669599.61,,,,,,,,,,,,,,29063440.23,900000.0,1817720869.37,,998300000.0,,,,20802326.15,,,,,24110231.81,271852277.32,,,1315064835.28,3132785704.65,,2324338091.0,,,,14461317426.44,230017532.22,,,52814181.48,,,2604745508.44,,,19213197675.14,1987462451.18,21200660126.32,24333445830.97,定期报告,未审计,20240815,CNY,合并期末,2024-08-14T18:20:13
20240331,,10147339157.99,,,,,,1276678696.54,,1276678696.54,1250010.0,2613803621.61,,,,,,,,,,,24191159.13,1709023303.45,,,,50700000.0,134747545.78,15957733494.5,,,,,,,,,,,20000000.0,,,,,,,,,,,,325808712.0,,,,,45671700.04,4211674488.6,564247599.01,,90179139.95,,17726886.42,2092582646.79,7367891172.81,23325624667.31,,350000000.0,,,,,,397368712.29,,397368712.29,,2849056.6,,,351736065.48,106593942.31,,,,,,3620149.62,,,,,,,,,,,,,,23242103.05,170943.4,1235580972.75,,998700000.0,,,,24736960.74,,,,,25568327.97,264078949.93,,,1313084238.64,2548665211.39,,2324338091.0,,,,14413452307.4,30012990.59,,,52814181.48,,,2295511388.71,,,19056102978.0,1720856477.92,20776959455.92,23325624667.31,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T17:00:05
20231231,,10321487491.79,,,,,,1490810565.69,,1490810565.69,32892681.05,2388351333.53,,,,,,,,,,17386200.97,17386200.97,1074129712.66,,,,50700000.0,56460787.5,15432218773.19,,,,,,,,,,,20000000.0,,,546467349.44,199105332.21,347362017.23,,,,,347362017.23,,347362017.23,,,,,52751365.63,4443421263.52,468990475.04,,47907406.33,,14635186.74,2075261465.11,7470329179.6,22902547952.79,,350000000.0,,,,,,321777838.41,,321777838.41,,2849056.6,,,506116243.1,156247323.06,,,,,12520648.46,12520648.46,,,,,,,,,,,,,,44869674.47,170943.4,1394551727.5,,858900000.0,,,,30967404.31,,,,,19926264.35,278082167.69,,,1187875836.35,2582427563.85,,2324338091.0,,,,14350970597.36,30012990.59,,,52814181.48,,,2006974083.42,,,18705083962.67,1615036426.27,20320120388.94,22902547952.79,定期报告,是,20250301,CNY,合并期末,2024-04-25T17:00:05
